amount,graph_hops,screen_share,new_beneficiary,beneficiary_age_days,device_change,velocity_1h,velocity_24h,odd_hour,sender_age_days,amount_to_avg_ratio,prior_fraud_reports,is_fraud
1077.700171843237,0,1,0,165.34506833996352,0,1,5,0,545.3688504957133,1.2368480127982249,0,1
6589.527828864969,0,0,0,3.8724093571962706,0,1,3,0,476.87655399251645,1.2515216693565485,0,0
5159.182002033557,0,0,0,7.556193008793839,0,2,5,0,1294.2423463534067,3.366290773110306,0,0
23189.675898191686,2,0,0,27.63232126725779,0,1,4,0,331.09281293086724,0.8336651339048603,0,0
17226.81308129375,3,0,1,25.734846685154604,0,1,7,0,39.35656483375466,1.1098312795298075,0,0
16683.678748573395,4,0,0,92.31087498205446,0,1,4,0,270.93664576788336,0.8642643975529773,0,0
42886.05451403914,0,0,0,103.40061015500557,0,0,4,0,596.4600976820667,3.320017533372931,0,0
5775.210458333947,2,1,0,64.41937137724923,0,0,4,0,2202.740555641261,0.93503831369746,0,1
34532.50452272353,2,0,1,336.1639142395406,0,1,1,1,1508.5033331758716,2.5757384568638444,0,1
2839.5616880613516,5,0,1,415.2828639492803,0,0,3,0,2583.8378676284124,2.7024395132205545,0,0
2732.302133651549,3,0,0,31.3140561665177,1,0,4,0,930.698678152845,0.7039366046045801,0,1
18736.061017895958,1,0,0,249.4704759119123,0,0,5,0,2976.8383423463542,3.2334085045776684,0,0
1750.8272458682088,3,0,0,25.325328068901264,0,2,3,0,1416.786441809747,0.7333306089332653,0,0
15509.768842973861,0,0,0,188.81393871752996,0,5,11,1,235.28475675674565,1.626368400245135,0,1
9454.066977408631,3,0,0,313.92097767767444,0,1,3,1,469.66179726119685,1.255312435833212,0,0
26193.506291671663,3,1,1,91.41820283934021,1,0,8,1,1290.0903047229485,0.5333060138103453,0,1
7985.680499729105,3,0,0,19.376998399491157,0,0,2,0,2527.0159963231763,0.28077869435129216,0,0
9015.249723027127,0,0,0,52.44512886724082,0,1,2,0,953.2767056089715,1.800110406217901,0,0
14509.366495205726,3,0,0,119.69966986674447,0,0,3,0,341.48963508328586,0.7926337806965651,0,0
4238.816639929353,0,0,1,425.7333702584887,0,2,7,0,1027.8300459137579,1.15130174074841,0,1
4049.3223277306024,3,0,1,147.50135439454064,0,2,6,0,847.5384230381662,0.43770452376594177,0,0
13988.241380839336,5,0,0,64.96764449425908,0,4,2,0,12.954931279893339,0.5870454986574728,0,0
8242.584633974078,0,0,1,56.750867742866376,0,2,5,0,1216.415452038593,0.602034128665471,0,1
5542.1723804169915,1,0,1,400.5244313457228,0,0,8,0,1726.2842777433093,0.545194016706609,0,0
7792.352926945808,2,0,0,388.10844269153125,0,3,5,1,256.9869060155242,0.6445567698077641,0,0
45347.436444459,3,0,1,331.16228301713454,0,2,4,0,481.43240344240616,1.6162875393817757,0,1
5338.244408258107,0,0,0,72.7915752341258,0,0,3,0,2123.5676642962,1.289022776989991,0,0
5178.138193451412,4,0,0,293.9887627819232,1,0,3,1,293.39129887069197,1.2442136514521653,0,0
1415.1700882770156,6,0,1,31.08119303309856,0,1,6,0,1284.0913744833256,1.2070914832405044,0,0
8130.2817489879135,2,0,0,53.83344905400879,0,1,5,0,374.777120523352,1.5057360887863256,0,0
16941.96788290017,1,0,0,453.52284463851163,0,3,1,1,283.4314459862343,0.6393273805196223,0,0
20451.867220799642,1,0,1,52.84461844940097,0,2,5,1,471.47240328578414,0.7363506895511449,0,1
9522.854489637624,0,0,1,409.72871355199976,1,1,7,0,209.96121927584315,0.6411668836783406,0,1
23189.310431572132,2,0,1,521.9224090589881,0,3,8,0,500.11856076405667,1.9971389216314572,0,0
18317.52195204483,0,1,1,192.95695574011913,0,0,3,0,710.6603195108441,3.646229646993791,0,1
27348.560766140654,0,0,0,455.4690786097032,1,2,2,0,323.4628527637773,0.8775856617935653,0,0
23892.96231454026,0,1,1,106.55859671615016,0,0,3,0,1061.9933352996334,1.4354595442862093,0,1
44191.977558512786,2,1,0,41.768308254541004,0,0,4,1,1438.7878981932436,3.4504325526770634,0,1
7112.745663941604,1,0,0,490.08304754508833,0,0,5,0,1012.0927648829429,1.6314473459511765,0,0
2109.9309440556376,2,0,0,847.6877114803941,0,0,3,0,813.0546851238253,0.6050250121010298,0,0
17063.997665592287,0,0,0,112.66388604492163,0,0,5,0,413.6624965933155,0.9675523476876898,0,0
19291.161010677588,0,0,0,11.886605301757875,0,2,6,0,299.1539393185768,0.9627565669006386,0,0
44192.77554633627,0,0,0,260.66194329313316,0,1,4,1,271.88248889087754,0.6879093992151801,0,0
32636.16526611697,1,0,0,133.14728181289516,0,0,4,0,1448.8085367361075,1.1502489079034548,0,0
65549.9365439833,0,0,0,165.24133136237947,0,5,1,0,1032.6750895414307,1.1154191141893868,0,0
16295.888599533511,2,0,0,335.22169912419093,0,0,2,0,2551.3175927534817,4.748134525077565,0,0
10808.331641801551,0,0,0,167.79578691222858,0,1,5,0,835.9283087723555,1.7434166411400753,0,0
1985.4267652203266,4,0,0,103.20995949255237,0,0,2,0,2218.6086082473803,0.7289280442701972,0,0
11746.643318265618,1,0,0,34.90532919330164,1,2,3,0,82.91680016340722,0.6271046372052314,0,1
4758.524488499,0,0,0,23.230272734935035,0,4,2,0,231.77421772040827,0.8871088825331779,0,1
10613.764299585233,0,0,0,67.39877445309443,0,0,3,0,1470.6883115292458,0.8174146108227243,0,0
9000.72391517923,0,0,1,568.0930382159045,0,0,1,0,1110.0933904761926,0.9105242232167324,1,0
13948.701643549612,0,0,0,124.90221517231292,0,2,3,0,1625.9033323319236,0.7139091949463582,0,0
7674.2373348286865,3,0,0,205.28007589681658,0,1,7,0,824.9187210707178,1.0387377341925585,0,0
22688.027529993673,2,0,0,299.9166052904661,0,0,2,1,927.5335552122705,0.7372771528864844,0,1
487.1194713091146,0,0,0,15.359435523174177,0,2,5,1,656.9541862508469,2.2013335617661114,0,0
10376.663778079099,3,0,0,35.94686542133397,0,2,2,0,71.74699610909364,0.7243845427404202,0,0
30044.5245062017,0,0,1,30.95829489950511,0,1,4,0,432.1567376776594,0.4885776164487865,0,0
60558.939497469684,3,1,0,415.5900005056207,0,2,6,1,1386.1264397468929,1.7519624712918114,0,1
18331.58574096251,0,0,1,208.34142596109464,0,3,3,0,398.3677612007122,0.28917371152413907,0,0
49858.71657586886,0,0,0,598.3717641087038,0,0,3,0,401.6003706138343,0.9013202933171364,0,0
10149.748826692648,2,0,0,427.1789390722341,0,1,2,0,435.4500270111224,0.6767415156486263,0,0
8525.58692425534,0,0,1,721.4059441190467,0,1,6,0,29.92174173764057,1.0385128618934878,0,1
14819.629045481612,0,0,0,31.063088783749137,0,1,1,0,2114.0880256845426,0.839218285075611,1,0
8471.538781299536,3,0,1,126.04877932147303,0,1,7,0,305.862936062555,0.49184714449154204,0,0
3738.1499455683506,2,0,0,37.53831931757141,0,1,5,0,941.8574447483394,1.7964272788541151,0,0
4948.398095614752,4,0,0,702.5395484414481,0,1,7,0,414.1682671294821,3.53943942745265,0,0
2644.0335529083295,2,0,0,352.2004085778859,0,2,4,1,249.85798750639867,0.46962063645924357,0,0
14803.477407015385,0,0,0,124.76120019412984,0,3,5,1,7.727335210889899,0.480001742004536,0,0
8602.28242773882,1,0,0,335.25683880226416,0,2,5,1,1582.737990193252,0.6817808280586113,0,0
5822.709719303293,3,0,0,460.60782825486575,0,0,3,1,656.5648744504343,0.3901907569012274,0,0
4688.197680918526,0,0,0,226.73957401744065,0,1,3,0,1823.639567960277,4.029661311413187,0,0
14445.38992041411,0,0,0,590.6114756840778,0,2,9,0,20.43414731043179,2.479809343206065,1,0
19289.03410095182,2,0,1,169.27734813085175,0,0,7,0,54.5814653864444,1.1465689078157761,1,0
2593.547078563906,3,0,0,5.731074099349074,0,3,6,0,208.30181985362174,0.6724386771561213,0,0
2198.988012534362,0,0,0,21.651460784174816,1,1,5,0,410.97893675330255,0.8948099392775503,1,0
23157.10435175606,2,0,0,119.45832599270817,0,1,3,0,337.5216773868931,1.4696191963846286,0,0
2006.0673496588424,0,0,0,254.8156380116365,0,0,8,1,95.2286479900081,1.8751669688249764,0,0
15103.512595844542,1,0,0,130.61511085418763,0,1,0,0,411.39488667180837,0.7155193166925246,0,0
46424.19754845259,2,0,0,21.22399932925375,0,0,4,0,273.50840493900364,1.8090434496318855,0,0
46537.698615969166,0,0,1,0.5074291714309157,0,0,7,0,2498.480962405832,0.5963644918420377,0,1
18445.720339481442,0,0,0,176.81880251404968,0,0,0,0,92.05067731992288,0.779199261705645,0,0
17891.328508197585,1,0,0,567.0859599387003,0,2,3,0,29.01789292716581,0.9914615873809869,0,0
90429.3593464274,0,0,1,88.33934375148762,0,0,4,0,152.74497089110602,2.807280980051665,0,0
732.6777667566151,4,0,0,210.99268459590397,0,2,7,0,813.6805084450687,0.9131979234033335,0,0
5220.085095656642,5,0,0,92.94443833137005,0,1,7,0,2037.5668903840408,1.5393562316556917,0,0
20717.579789163963,2,0,0,553.8666894918339,0,1,4,1,1628.3842911610861,1.882531992705572,0,0
5965.034297132685,3,0,0,163.3841600379306,0,0,1,0,1209.195379176921,0.8806680351909985,0,0
31244.188395189478,4,0,0,411.09356547031393,0,1,2,0,157.94109395093707,1.7952791038680913,0,0
8155.922905434752,2,0,1,177.84212164861333,0,1,5,1,604.4917956203303,2.3909940170009603,0,0
9761.023061931206,3,0,0,531.0292588761002,0,2,5,0,256.1492670853068,1.592060551085244,0,0
6370.371359236119,0,0,0,546.0795308928873,0,0,5,0,1177.6380331122762,1.001296030108211,0,1
4910.764619891994,3,0,0,158.3823890264782,0,1,9,0,472.59921026166427,1.1779082784488282,0,0
4785.548762279718,0,0,0,130.35637628831265,0,1,4,0,1978.034570026358,0.9559168695284586,1,0
11299.8649596664,0,1,1,1190.1128336685708,0,0,5,0,87.12104104255106,0.6853520205592977,0,1
3768.861435628753,1,0,1,6.930336895730931,0,1,7,1,3781.9727682629073,0.9110077760988253,1,1
23125.393307878687,0,0,0,42.353862767927005,0,0,4,0,53.671735144692754,1.9931800457792992,0,0
16877.027612058497,0,0,0,41.708458011119156,0,2,5,0,375.92630814517025,0.8639545490433516,0,0
26962.672959581654,1,0,0,236.37789713383825,0,4,2,0,1524.02026052026,1.0747403581401798,1,1
2597.879641228693,0,0,1,149.6929542556866,0,0,3,0,1804.4408134704254,0.5327057531567575,0,0
1427.0591516257095,4,0,0,171.6882110905063,0,2,3,0,3066.122972049477,1.7337982232742448,0,0
8462.724105576655,6,0,0,845.0916423850174,0,2,5,1,1303.4374402455614,1.208938631611393,0,0
178360.50439824365,2,0,0,86.62754528182244,0,0,5,0,1219.591519292205,0.26211474765279025,0,0
32123.42068644801,0,0,0,386.2554325560648,0,1,9,0,1818.8986975681796,0.9386496336222013,0,0
4748.826522185475,1,0,0,163.79225599543597,0,0,5,0,1808.5124827135398,0.2727980531804945,1,0
13273.955796663964,0,1,0,22.501668968850563,0,0,5,0,1501.2639654039779,2.628142495267239,0,1
18247.579047766216,1,0,0,999.6035362983494,0,2,2,0,1477.2574604495787,1.1971255737760058,0,0
2020.3252447949726,0,0,0,86.8588973137915,0,0,5,0,89.31883597099308,0.363691256904521,0,1
35808.07139596272,1,0,1,868.3484098561993,0,1,7,0,593.530038113785,4.922141340277262,0,1
7129.711924644355,0,0,0,59.193729357475995,0,2,7,0,308.5784408566611,1.492545772764515,0,0
7728.009117096389,6,0,0,116.80577529354544,0,2,4,0,2384.11708296155,2.172765220780013,0,0
8714.950995081292,0,0,0,216.046171077753,0,0,6,0,750.8987078510422,0.506311441973511,0,1
28270.908557670627,0,0,0,175.6822263554367,0,2,4,0,446.3785599927463,1.6104401711739558,0,0
3846.3509643517596,0,0,1,53.71201082257405,1,0,3,0,712.0158670707759,4.790083672653789,0,1
1415.87492061735,1,0,0,39.72665790975898,0,1,3,0,985.3556247078591,0.5199151995746524,1,0
11931.347986382367,4,0,0,134.61009764335301,0,2,3,0,266.51332535208593,0.6523461880730715,0,0
994.2418152770363,0,0,0,142.36371605507588,0,3,6,0,921.3899147160174,0.7516808571784361,0,0
6196.021475678879,0,0,0,34.431153613330096,0,1,3,0,378.9079489453607,3.3459129378666868,0,0
29555.92312262765,0,0,0,82.08942533900323,1,3,10,0,15.241085528631439,0.2949207900706416,0,1
15613.169583410623,1,0,0,200.11471807321473,0,0,9,0,4112.35947048584,2.022184372937207,0,0
25394.688360937846,1,0,0,747.0203503670266,0,1,3,0,1280.6088546918106,1.0424818323676037,0,0
16304.401417229068,3,0,0,100.24456090287892,0,0,4,0,19.638651483574744,0.6328478383365065,0,0
106795.6693683901,3,0,0,124.28729297573511,0,0,6,0,227.70555548188187,2.1325632472867713,0,0
4583.278420801283,0,1,0,59.212882079221444,0,0,3,1,2181.6283509644472,6.339590170565861,0,1
12911.31972114877,4,0,1,267.3060824170346,1,2,3,0,1479.6200214336588,0.54948001839678,0,0
5365.768820097169,3,0,0,512.5027755618673,0,0,4,0,551.7723567136387,1.9041567902738228,0,0
23212.884639605647,2,0,1,357.445228568926,0,1,6,0,201.28129240863333,1.4608193448866678,0,1
7967.832859893107,0,0,0,106.81390863944287,0,0,3,0,695.5492800031482,0.9306947787808757,0,0
51668.757073125285,2,0,0,127.74321312550123,0,1,3,1,381.6090160871112,0.8538967099035059,0,0
4868.127714623617,1,0,1,363.6039100013798,0,3,7,0,783.9896648898737,1.09372602229052,1,1
37246.166079904004,0,0,1,220.0180854011759,0,1,3,1,485.5722628389863,0.392639787197289,0,1
15845.13749438866,0,0,0,191.62859715990754,0,0,2,0,906.0128908924404,0.6021295735625778,0,0
8215.166679651722,1,0,0,663.2940590749829,0,2,3,0,1096.1551458672134,0.45411746901274824,0,0
15023.724999964921,1,0,0,0.04627485101474227,0,3,5,0,1394.9564266181399,1.146346324369398,1,1
11182.988843351288,0,0,0,244.78826659451894,0,0,2,0,450.23492170816445,1.1321507701142464,0,0
12352.00721947747,4,0,0,14.662235440935394,1,2,6,1,56.577948995749075,0.8114903726823154,0,0
6840.4364408943175,0,0,0,106.39794041069918,0,1,6,0,528.5630394257622,0.8586621961234578,0,0
4069.003912524324,0,0,1,71.27772631331366,0,2,5,1,306.6308423674982,0.6685281727493136,0,0
5978.9291949299595,0,0,0,293.1850465537855,0,0,8,0,930.3927682045748,0.9890151439614866,0,1
1451.7415963961312,2,0,1,547.5632586286172,1,2,2,1,1768.693049235558,0.6799835791490644,0,1
20575.723555073266,0,0,0,101.0503388528744,0,1,5,0,176.3909600786349,0.44684226662074744,0,0
2323.6610779666075,2,0,1,2.892482127261101,0,0,4,0,2271.800816035822,0.21783978303549806,0,1
6763.474623068763,0,0,0,172.22305942894334,0,0,3,0,63.71828499907497,1.0905006252950011,0,1
16785.467076304478,0,1,0,153.92038628992572,0,2,7,0,1836.52456342462,2.386007807933313,0,1
20520.670935937913,0,0,0,368.74989992616014,1,1,3,1,83.1540243083638,1.0941856335220717,0,1
1318.7464546442059,0,0,0,214.07907790488466,0,0,3,0,680.2800282124073,0.4713267713481106,0,0
7718.543531460752,1,0,0,21.44441850659269,0,1,7,0,2661.1876165280237,0.9761206502053486,0,0
13774.211305731513,0,0,1,19.59432271874287,0,0,3,0,380.1914689910852,1.057301015804509,0,1
8977.155549840822,1,0,0,37.00395894395969,1,0,3,0,701.5301688592529,2.2586564203704587,0,0
34860.168338008494,1,0,1,521.0471901994043,0,0,5,0,992.1421665952948,2.6645927936484517,0,1
3586.471745669986,6,0,0,171.47772685052502,0,1,4,0,296.78806568240725,0.9214172804586295,0,0
988.6380172508865,2,0,0,102.59104601013986,1,1,6,0,1642.098432380493,0.8577877179185732,0,0
19903.756467022402,0,0,0,155.82563478506387,0,0,1,0,256.53209620088177,0.8374921984125338,0,0
4836.182829133816,1,0,0,62.507588126923835,0,1,5,0,831.2423873337643,1.069688264730885,0,0
1341.2453338908429,0,0,0,97.40292677148993,0,2,5,0,703.4714427052595,2.26962599533405,0,0
7196.740055357697,1,0,0,465.69298265124706,0,1,4,0,420.0569322073445,1.0184251072035106,0,0
30943.16201544929,0,0,1,1215.697096253099,0,1,2,0,235.34105646930533,0.9784273917679238,0,1
2256.129906830532,4,0,0,743.5150941126476,0,0,5,0,292.6544622771732,1.4900767627803033,0,0
98776.71661017789,1,0,0,164.74357044069845,1,0,6,0,905.46249541677,1.6826200108277536,0,1
3526.445733107437,3,0,1,33.348213573090845,0,0,6,1,11.232539886645487,0.842596699993905,0,0
9313.151680099163,1,0,0,97.02983347027204,0,1,4,0,82.5697535369423,1.2933584666497766,0,0
2363.106636447271,0,0,1,578.0826998309501,0,0,6,0,1098.4258554777623,0.934018485477587,0,0
8879.604605695307,0,0,0,9.146583691898465,0,3,5,0,190.489125735653,0.970993733240244,0,0
7386.3296757010185,0,0,1,206.4474429522112,0,2,5,1,297.20550621368005,1.0915205204098737,0,1
1779.0821158473245,3,0,0,318.7372053935893,0,1,6,0,242.4660390735471,0.5515922503256242,0,0
165204.56285526894,4,0,1,104.37931784343805,0,2,1,0,951.1311629753641,0.7266725218600705,1,0
5052.898990108955,0,0,0,333.51835083926227,0,0,5,0,707.0068688070311,0.9666118581247981,0,0
5057.5414123206865,1,0,0,51.974712788264476,0,3,7,0,166.17085396835003,0.7442125164952444,0,0
23513.008867509674,0,0,0,79.55678439287739,0,0,6,0,2515.1440733071386,0.6380165164560709,0,0
57113.115911532965,1,0,1,241.43086743376168,0,4,6,0,394.7094587077026,1.443434574255898,0,0
27738.59805621863,4,0,0,559.1186613561221,0,1,3,1,213.90940962433126,0.4158009995470839,0,0
2408.073461667785,0,0,0,277.32950450796693,0,1,2,0,308.8560668431939,0.7891168763450193,0,0
10640.53349820964,0,0,1,622.3314244869082,0,1,4,0,147.06818773858564,0.8792098708180532,0,1
1178.9509963983926,2,0,0,81.69703360065013,0,0,5,0,1103.8945277747598,0.7255598599582741,0,0
21908.101477286356,0,0,1,213.9225812504234,0,0,7,0,1410.1945414571483,1.0312683760476984,0,1
1526.715381211323,0,0,0,113.24639633547683,1,2,3,0,496.9665237784557,1.8964708849314096,0,0
3657.225404456602,0,0,0,351.9330924149308,0,1,5,1,955.0785788279577,1.2378930863748823,0,0
8471.474548664934,2,0,0,105.83214550679165,0,2,5,0,1296.7024805320934,0.36452717767864234,0,0
13562.695591561816,6,0,0,29.847975480436006,0,1,3,0,5000.0,0.9906947943720936,0,0
6462.943142979807,4,0,0,509.2349854907764,1,2,7,0,203.58800747499305,0.45415814132439597,0,0
41892.38315247319,1,0,0,3.1299821710787388,0,0,3,1,550.69551812905,0.35603998580533414,0,1
18164.474296612796,3,0,0,84.50213968310612,0,2,1,0,753.8427966250076,0.9313524602324269,0,0
16727.049761792015,1,0,0,182.0139897493823,0,0,4,0,676.7995892547441,0.35320915334045916,0,0
2337.764700002796,1,0,0,68.56663898114473,0,1,8,0,104.02880449630877,0.4410925391288195,0,0
50622.81965312325,0,0,0,12.332543816523435,0,0,3,0,62.659359413674316,1.052294821755561,0,0
3657.748382278849,0,0,0,563.7906782217306,0,1,4,1,726.2746818164604,1.410762701824819,0,0
52693.16328174947,1,0,0,38.97779440442234,0,3,2,0,93.7910194317894,2.0416655810374618,0,0
71049.08479130667,6,0,0,248.20740527378504,0,0,6,0,711.0750768409096,0.4974986640402111,1,0
14561.128148276888,1,0,1,149.59021166415002,1,3,4,0,254.57086198611105,2.5904790000054865,0,1
25120.39123347343,5,1,0,212.65873154593112,0,2,6,0,600.510588023425,5.8622850792000305,0,0
333.87133401872944,0,0,1,261.60366327490516,0,3,3,0,191.3991693276593,1.0119136461413154,0,1
6926.215964712435,0,0,0,56.63787649010224,0,2,3,0,960.1175061424493,0.26495763818581225,0,0
27040.617444818556,6,1,0,141.357709541657,0,3,4,0,1105.221963304336,0.6891657856147381,0,0
22439.032061862294,0,0,0,208.1931751948482,0,6,7,0,1260.441338909405,0.8819562696599219,0,0
2361.640863277462,1,0,0,151.51997505869153,0,0,5,0,2096.619771728363,0.4205291069700287,0,0
6244.23115080093,0,0,1,51.93153860600478,0,2,4,0,944.8890057652144,0.21848093612161634,0,1
592.6699468554716,4,0,0,512.3627687204646,0,0,7,0,4616.592073227502,1.266799323705756,0,0
13114.370919473866,0,0,1,477.4217190900191,0,3,2,0,2059.949923446381,0.8107673586121918,1,1
1176.532251863414,4,0,0,293.8863809696017,0,0,4,0,10.518084712441436,2.4160318346011436,0,0
27856.543626214167,0,0,1,165.29496007358716,0,2,5,1,283.8741765163161,1.7621668003749948,0,1
29427.43102040388,0,0,1,71.00140767681678,0,3,3,0,1786.4384194709805,1.4589860699868895,0,0
5165.392068325818,3,0,0,43.206055939055595,0,3,8,1,227.19569963225646,0.6365988906440748,0,0
14693.509864457235,0,0,1,142.69412448754008,0,1,5,1,1158.6871669586953,1.1757076284140298,0,0
6767.369799468522,0,1,0,22.901667906554277,0,0,4,0,373.61896511533735,0.869958893245258,0,1
10958.00213840631,1,0,0,378.3302315539575,0,0,3,0,326.246872668945,0.7321280352016045,0,0
2548.3440831894,0,0,0,49.97353074881745,0,0,4,0,6.18180926549212,0.3332549022207528,0,0
16341.100184176095,0,0,0,375.3259958120294,1,2,1,0,479.86771204923,0.9643029584383328,0,0
1517.1319413425385,0,0,0,130.63420172197283,0,3,4,0,1041.3797503572941,0.39708745619769725,0,0
1244.382587243922,1,0,0,153.95134052798562,0,1,4,0,605.0290162930966,0.5403860241428321,0,0
7478.568756737824,0,0,0,30.378429103904917,0,0,8,0,195.5345637377306,1.0112591318214748,0,0
6809.105223038123,3,0,0,116.97493994384716,0,0,5,1,157.59725848996646,0.33122069677941285,0,0
11313.344753443582,2,0,0,818.6784089471068,0,1,4,0,33.966204053738586,0.6643380652706019,0,0
4297.714194771573,0,0,0,251.46469998459955,0,1,2,0,750.3797013178199,0.9480054784787835,0,0
61561.85320553843,1,0,0,0.8159506598154674,0,0,7,0,39.62413142150663,1.995559442109469,0,0
10061.35052163473,1,0,0,77.26882198285773,0,2,4,0,1083.4677305906255,0.7754924974526789,0,1
10854.633406875804,2,0,0,396.0520840819598,0,2,3,1,24.779776243867943,3.226100775415731,0,1
10455.851091431827,0,0,0,285.67246745308154,0,1,7,0,1493.9183921120775,1.0237557523475762,0,0
24364.362853744293,2,0,0,182.00179134554463,0,1,3,0,136.14670651092095,1.6441023444786593,0,0
15562.815524794034,0,0,0,443.76674300680145,0,0,6,1,1794.979840764479,2.0330455546057715,0,0
13520.201281514273,1,0,0,953.0426853440594,0,0,3,0,2108.258354759317,0.558272898683869,0,0
18409.180374856125,0,0,0,7.585368018464834,0,1,3,0,61.94116983308611,0.9452366683823037,0,1
1251.3472796468252,5,0,0,5.373664309159303,0,0,7,0,2104.131376792394,1.5617535302042442,0,0
1301.9669121669044,0,0,0,22.664693969112875,0,1,4,0,565.9054567476418,0.4492689184119383,0,0
7847.574325560886,1,0,0,82.24188192609768,1,1,3,0,3685.478012203532,0.782612186980514,0,0
6906.814871213793,1,0,1,45.01962556260975,0,1,5,0,924.3870229144464,0.3853750241992193,0,0
15624.911002197603,0,0,0,720.0093012944506,0,3,6,0,2009.8089218681175,4.197461235873265,0,0
8680.541493662475,0,0,0,499.86636879179673,0,2,4,0,63.463307178860674,1.238973893144752,0,0
15658.663540402456,0,0,1,13.698707864968007,0,1,5,0,389.74990106151097,0.6748521309854539,0,1
2298.349209998499,2,1,0,685.8775685519635,0,2,7,0,1092.355027035393,0.958386134013392,0,1
8404.64361627946,2,0,0,301.86553633024994,0,1,5,0,145.50595227133596,4.596822679826506,0,0
2079.14466136355,0,0,1,248.50493782061025,0,2,5,0,2515.961626113051,0.8939042860934655,0,1
12759.383919577396,1,0,0,215.6483747178837,0,0,4,0,2003.0470854196733,0.553483285209779,0,0
1182.7791356140235,0,0,0,161.79040537774466,0,2,5,1,2.1276742857435407,1.3082697188175827,0,0
12253.256850039877,1,0,0,30.464248950106498,0,0,5,0,1431.2951029046055,1.5177240640363214,0,0
1817.7815218874644,0,0,0,51.54274636722701,1,2,6,0,461.2781590620627,0.7324342725095631,0,0
5682.333527173112,4,0,0,271.0958990087337,0,3,5,0,623.0944154285359,0.37745232582204746,0,0
21752.751157118793,1,0,1,35.28562244118349,0,1,5,0,694.7083571097317,1.5489553672650525,0,1
10792.10827256904,1,0,0,53.73929687127702,1,2,4,1,279.5538439575152,0.7427925819066304,0,1
1510.0200495490797,2,0,0,12.869510899744478,0,0,4,0,71.47159787067793,1.8668954682442707,0,0
4195.668260711029,3,0,0,52.57283052813792,0,1,4,0,1387.7299146175963,2.379697680573253,0,0
1757.0191558683794,1,0,0,564.4321346593172,0,0,4,0,1148.0337237917452,1.0068418724262787,0,0
1434.1462707751248,0,0,0,248.11834031669844,0,3,2,0,585.8454348303558,0.569356567182086,0,0
9617.770667116783,0,0,0,614.0383290912628,0,2,6,1,768.2167727027531,1.3955865307006514,0,1
15308.059038032341,0,0,0,267.6490291819306,0,4,3,0,1760.5199141023033,0.5818423941420265,0,0
13500.171380933196,2,0,0,167.94968329898654,0,2,3,0,345.1764452798154,1.570283835660351,2,0
16003.769994165656,2,0,0,643.3000502652624,0,2,3,1,2409.2821313436084,0.7879120252312515,0,0
8394.357635287575,0,0,1,198.55625043051842,1,2,3,0,1368.7947475462654,0.49454066757923476,0,1
6378.96866993092,0,0,0,27.233386453168713,0,0,2,0,627.3459380481302,1.2689210952457164,0,0
2754.795937754075,2,0,0,38.259224649469466,0,0,6,1,1706.259373109258,2.4990852512342108,0,1
5354.741918023735,1,0,1,45.19458565424791,0,3,7,0,2559.570385716907,1.437709973401487,0,0
2122.618268359065,3,0,1,428.3744397889714,0,1,3,0,153.57247674008656,1.5052562745273739,0,0
3499.577895766919,2,0,1,9.478909099534174,0,0,7,0,46.97828182693912,0.9560935835295402,0,0
9331.906897872334,0,0,0,27.228586549448945,0,1,7,1,1809.1106463449257,0.6181306083842519,0,0
7511.00870431087,2,0,0,82.95043035176347,0,1,5,0,415.52725963048454,1.1304914571427007,0,1
212306.418897643,1,0,0,85.94235822924698,0,1,4,0,927.2034803559618,1.7970732581772824,0,0
2068.824943838631,1,0,0,936.5195102283354,0,1,4,0,1523.5295154885214,1.6506429048764533,0,0
7453.714558753168,0,0,0,118.74024546968283,0,1,5,0,721.6234333416945,0.9497563750001546,0,0
1906.2680815509218,3,0,1,38.12192046944897,1,2,5,1,555.4618923515293,0.2022692236236762,0,1
5656.984598084978,0,0,1,658.2892840288368,0,0,5,0,445.6815847753942,1.1256438870763283,1,1
5903.930539713732,0,0,0,139.70153047747687,1,1,8,0,496.98116964141474,2.3755438218700666,0,1
20639.15894596423,0,0,1,76.3473595568732,0,2,3,0,488.9883096584522,0.5710328049004236,1,0
5301.110343116181,3,0,1,170.54962598614753,0,0,4,0,281.67045200275913,1.5402505142368665,0,1
6953.0511904023415,2,0,0,310.17148486211073,0,4,3,0,1568.958752141656,0.5764901916434205,0,0
5409.909167090041,0,0,1,73.57405388782439,0,2,6,0,1099.7984657190134,0.694437813225334,0,0
1952.2095472134704,0,0,0,23.807690551125926,0,2,5,0,3448.5296357603142,1.097147638059614,0,0
4286.020470251142,0,0,0,124.51429182767895,0,0,7,1,298.0458747181459,1.0641776352408219,0,1
5691.834549799932,2,0,1,353.08058025562616,0,1,7,0,363.3249878839597,0.6128307301024746,0,0
9185.106752418424,1,0,0,120.50649435342785,0,0,1,1,1180.0638644703251,2.020155316589404,0,0
15286.358281466237,2,0,0,61.44220105512011,0,0,4,0,1393.8327049124728,0.48810180270540476,1,0
6644.17033141252,2,0,0,408.6431823533308,0,1,5,0,739.3419675177873,2.840725797985121,0,0
6522.652290980536,3,0,1,373.4682056427615,0,1,5,0,675.3334440665144,1.3792825719176334,0,1
1395.4435853883108,0,0,0,68.89493133042362,0,1,3,0,3121.221195667969,1.1132715412744358,0,0
